PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title patch,Title patch status,Title length,No. of titles,Is indexable page
21,https://createmy-qr.com/pl/x-twitter-darmowy-generator-kodow-qr-online,"Generator kodów QR X (Twitter) — bezpłatny i niestandardowy | CreateMy-QR
X (Twitter) - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
61",2,true
21,https://createmy-qr.com/tr/gizlilik-politikasi,"Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | Gizlilik Politikası
types.privacy QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
Gizlilik Politikası | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
64
33",3,true
21,https://createmy-qr.com/id/100-harga-gratis,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | 100% Harga Gratis
types.pricing Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
100% Harga Gratis | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
61
31",3,true
21,https://createmy-qr.com/fr/crypto-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR Cryptographie - Gratuit et personnalisé | CreateMy-QR
Cryptographie - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
68",2,true
21,https://createmy-qr.com/da/understottede-sprog,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Understøttede sprog
types.languages QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Understøttede sprog | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
75
33",3,true
21,https://createmy-qr.com/hi/hmaare-baare-men,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | हमारे बारे में
types.about QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
हमारे बारे में | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
58
28",3,true
21,https://createmy-qr.com/no/brukstilfeller,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Brukstilfeller
types.usecases QR Code Generator - Gratis og tilpasset | CreateMy-QR
Brukstilfeller | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
68
28",3,true
21,https://createmy-qr.com/it/telefono-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Telefono - Gratuito e personalizzato | CreateMy-QR
Telefono - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
62",2,true
21,https://createmy-qr.com/da/stregkodescanner-gratis-qr-kode-generator-online,"Gratis stregkodescanner online - Scan UPC & EAN
Stregkodescanner QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Stregkodescanner - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"47
76
64",3,true
21,https://createmy-qr.com/pt/app-store-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Loja de aplicativos - gratuito e personalizado | CreateMy-QR
Loja de aplicativos - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"81
70",2,true
21,https://createmy-qr.com/el/barcode-scanner-dorean-dimioyrgia-qr-code-online,"Δωρεάν Online Scanner Barcode - Σάρωση UPC & EAN
Barcode Scanner QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Barcode Scanner - Δωρεάν Δημιουργία QR Code Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"48
72
64",3,true
21,https://createmy-qr.com/ru/google-review-besplatnyy-generator-qr-kodov-onlayn,"Обзор Google Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Обзор Google - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
65",2,true
21,https://createmy-qr.com/vi/lien-ket-trong-bio-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR Liên kết trong Bio - Miễn phí & Tùy chỉnh | CreateMy-QR
Liên kết trong Bio - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
64",2,true
21,https://createmy-qr.com/da/beliggenhed-gratis-qr-kode-generator-online,"Beliggenhed QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Beliggenhed - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
59",2,true
21,https://createmy-qr.com/pt/idiomas-suportados,"Gerador de Código QR Grátis Online - CreateMy-QR (No Signup) | Idiomas Suportados
Gerador de código QR types.languages - gratuito e personalizado | CreateMy-QR
Idiomas Suportados | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"81
77
32",3,true
21,https://createmy-qr.com/pt/google-review-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Revisão do Google - gratuito e personalizado | CreateMy-QR
Revisão do Google - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
68",2,true
21,https://createmy-qr.com/ru/100-besplatnye-ceny,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | 100% бесплатные цены
types.pricing Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
100% бесплатные цены | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
75
34",3,true
21,https://createmy-qr.com/pl/app-store-darmowy-generator-kodow-qr-online,"Generator kodów QR Sklep z aplikacjami — bezpłatny i niestandardowy | CreateMy-QR
Sklep z aplikacjami - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"81
69",2,true
21,https://createmy-qr.com/pt/preco-100-gratuito,"Gerador de Código QR Grátis Online - CreateMy-QR (No Signup) | Preço 100% Gratuito
Gerador de código QR types.pricing - gratuito e personalizado | CreateMy-QR
Preço 100% Gratuito | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
75
33",3,true
21,https://createmy-qr.com/uk/app-store-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду App Store – безкоштовний і користувацький | CreateMy-QR
App Store - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
64",2,true
21,https://createmy-qr.com/es/google-review-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Revisión de Google: gratuito y personalizado | CreateMy-QR
Revisión de Google - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
72",2,true
21,https://createmy-qr.com/uk/bezkoshtovniy-generator-qr-kodiv-onlayn,"Безкоштовний онлайн-генератор штрих-кодів - створюйте одновимірні штрих-коди
Генератор QR-коду types.barcode – безкоштовний і користувацький | CreateMy-QR
barcode - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
77
62",3,true
21,https://createmy-qr.com/ms/bahasa-yang-disokong,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Bahasa yang Disokong
Penjana Kod QR types.languages - Percuma & Tersuai | CreateMy-QR
Bahasa yang Disokong | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
64
34",3,true
21,https://createmy-qr.com/uk/umovi-nadannya-poslug,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Умови надання послуг
Генератор QR-коду types.terms – безкоштовний і користувацький | CreateMy-QR
Умови надання послуг | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"87
75
34",3,true
21,https://createmy-qr.com/id/tentang-kami,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Tentang Kami
types.about Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Tentang Kami | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
59
26",3,true
21,https://createmy-qr.com/th/ekhruue-ngsaeknbaarokhd-ekhruue-ngmuue-sraangkhiw-aarokhd-nailnfrii,"เครื่องสแกนบาร์โค้ดออนไลน์ฟรี - สแกน UPC และ EAN
เครื่องสแกนบาร์โค้ด เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
เครื่องสแกนบาร์โค้ด - เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"48
70
72",3,true
21,https://createmy-qr.com/ru/o-nas,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | О нас
types.about Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
О нас | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"70
73
19",3,true
21,https://createmy-qr.com/es/telefono-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Teléfono: gratuito y personalizado | CreateMy-QR
Teléfono - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
62",2,true
21,https://createmy-qr.com/fr/instagram-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR Instagram - Gratuit et personnalisé | CreateMy-QR
Instagram - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
64",2,true
21,https://createmy-qr.com/de/paypal-kostenloser-qr-code-generator-online,"PayPal QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
PayPal - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
59",2,true
21,https://createmy-qr.com/fr/google-forms-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR Formulaires Google - Gratuit et personnalisé | CreateMy-QR
Formulaires Google - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
73",2,true
21,https://createmy-qr.com/ms/kes-penggunaan,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Kes Penggunaan
Penjana Kod QR types.usecases - Percuma & Tersuai | CreateMy-QR
Kes Penggunaan | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
63
28",3,true
21,https://createmy-qr.com/it/link-nella-biografia-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Link nella biografia - Gratuito e personalizzato | CreateMy-QR
Link nella biografia - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
74",2,true
21,https://createmy-qr.com/pt/leitor-de-codigo-de-barras-gerador-de-codigo-qr-gratis-online,"Scanner de código de barras online gratuito - Digitalize UPC e EAN
Gerador de código QR Leitor de código de barras - gratuito e personalizado | CreateMy-QR
Leitor de código de barras - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
88
77",3,true
21,https://createmy-qr.com/da/privatlivspolitik,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Privatlivspolitik
types.privacy QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Privatlivspolitik | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
73
31",3,true
21,https://createmy-qr.com/hi/ttuuls-kii-tulnaa-kren,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | टूल्स की तुलना करें
types.compare QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
टूल्स की तुलना करें | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
60
33",3,true
21,https://createmy-qr.com/de/datei-kostenloser-qr-code-generator-online,"Datei QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Datei - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
58",2,true
21,https://createmy-qr.com/hu/eszkozok-osszehasonlitasa,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Eszközök összehasonlítása
types.compare QR-kód generátor - ingyenes és egyedi | CreateMy-QR
Eszközök összehasonlítása | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
65
39",3,true
21,https://createmy-qr.com/de/linkedin-kostenloser-qr-code-generator-online,"LinkedIn QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
LinkedIn - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
61",2,true
21,https://createmy-qr.com/da/google-review-gratis-qr-kode-generator-online,"Google anmeldelse QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Google anmeldelse - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
65",2,true
21,https://createmy-qr.com/ru/izobrazhenie-besplatnyy-generator-qr-kodov-onlayn,"Изображение Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Изображение - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
64",2,true
21,https://createmy-qr.com/tl/arkitektura-ng-seguridad,"Libreng Online QR Code Generator - CreateMy-QR (No Signup) | Arkitektura ng Seguridad
types.security QR Code Generator - Libre at Custom | CreateMy-QR
Arkitektura ng Seguridad | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
64
38",3,true
21,https://createmy-qr.com/es/casos-de-uso,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Casos de uso
Generador de códigos QR types.usecases: gratuito y personalizado | CreateMy-QR
Casos de uso | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
78
26",3,true
21,https://createmy-qr.com/uk/telefon-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Телефон – безкоштовний і користувацький | CreateMy-QR
Телефон - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
62",2,true
21,https://createmy-qr.com/fr/evenement-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR Événement - Gratuit et personnalisé | CreateMy-QR
Événement - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
64",2,true
21,https://createmy-qr.com/es/enlace-en-biografia-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Enlace en biografía: gratuito y personalizado | CreateMy-QR
Enlace en biografía - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"83
73",2,true
21,https://createmy-qr.com/it/venmo-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Venmo - Gratuito e personalizzato | CreateMy-QR
Venmo - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
59",2,true
21,https://createmy-qr.com/pt/gerador-de-codigo-qr-gratis-online,"Gerador de código de barras online gratuito - Crie códigos de barras 1D
Gerador de código QR types.barcode - gratuito e personalizado | CreateMy-QR
barcode - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
75
58",3,true
21,https://createmy-qr.com/th/phaasaathiir-ngrab,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | ภาษาที่รองรับ
types.languages เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
ภาษาที่รองรับ | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
66
27",3,true
21,https://createmy-qr.com/sv/anvandarvillkor,"Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | Användarvillkor
types.terms QR Code Generator - Gratis & anpassad | CreateMy-QR
Användarvillkor | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
63
29",3,true
21,https://createmy-qr.com/vi/dinh-gia-mien-phi-100,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Định giá miễn phí 100%
Trình tạo mã QR types.pricing - Miễn phí & Tùy chỉnh | CreateMy-QR
Định giá miễn phí 100% | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
66
36",3,true
21,https://createmy-qr.com/de/barcode-scanner-kostenloser-qr-code-generator-online,"Kostenloser Barcode-Scanner online – Scannen Sie UPC und EAN
Barcode-Scanner QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Barcode-Scanner - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"60
81
68",3,true
21,https://createmy-qr.com/da/x-twitter-gratis-qr-kode-generator-online,"X (Twitter) QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
X (Twitter) - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
59",2,true
21,https://createmy-qr.com/da/om-os,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Om os
types.about QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Om os | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
71
19",3,true
21,https://createmy-qr.com/no/100-gratis-priser,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | 100 % gratis priser
types.pricing QR Code Generator - Gratis og tilpasset | CreateMy-QR
100 % gratis priser | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
67
33",3,true
21,https://createmy-qr.com/es/google-forms-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Formularios de Google: gratuito y personalizado | CreateMy-QR
Formularios de Google - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
75",2,true
21,https://createmy-qr.com/bn/smrthit-bhaassaasmuuh,"ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | সমর্থিত ভাষাসমূহ
types.languages QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
সমর্থিত ভাষাসমূহ | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
69
30",3,true
21,https://createmy-qr.com/bn/aamaader-smprke,"ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | আমাদের সম্পর্কে
types.about QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
আমাদের সম্পর্কে | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
65
29",3,true
21,https://createmy-qr.com/de/unterstutzte-sprachen,"Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | Unterstützte Sprachen
types.languages QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Unterstützte Sprachen | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
81
35",3,true
21,https://createmy-qr.com/hi/kes-kaa-pryog-kren,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | केस का प्रयोग करें
types.usecases QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
केस का प्रयोग करें | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
61
32",3,true
21,https://createmy-qr.com/uk/spotify-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Spotify – безкоштовний і користувацький | CreateMy-QR
Spotify - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
62",2,true
21,https://createmy-qr.com/it/tiktok-generatore-di-codici-qr-gratis-online,"Generatore di codici QR TikTok - Gratuito e personalizzato | CreateMy-QR
TikTok - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
60",2,true
21,https://createmy-qr.com/ro/google-forms-generator-de-coduri-qr-gratuit-online,"Formulare Google QR Code Generator - Gratuit și personalizat | CreateMy-QR
Formulare Google - Generator de Coduri QR Gratuit Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
70",2,true
21,https://createmy-qr.com/es/reserva-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Reserva: gratuito y personalizado | CreateMy-QR
Reserva - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
61",2,true
21,https://createmy-qr.com/tl/mga-tuntunin-ng-serbisyo,"Libreng Online QR Code Generator - CreateMy-QR (No Signup) | Mga Tuntunin ng Serbisyo
types.terms QR Code Generator - Libre at Custom | CreateMy-QR
Mga Tuntunin ng Serbisyo | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
61
38",3,true
21,https://createmy-qr.com/id/kebijakan-privasi,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Kebijakan Privasi
types.privacy Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Kebijakan Privasi | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
61
31",3,true
21,https://createmy-qr.com/pl/rezerwacja-darmowy-generator-kodow-qr-online,"Generator kodów QR Rezerwacja — bezpłatny i niestandardowy | CreateMy-QR
Rezerwacja - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
60",2,true
21,https://createmy-qr.com/pl/o-nas,"Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | O nas
Generator kodów QR types.about — bezpłatny i niestandardowy | CreateMy-QR
O nas | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
73
19",3,true
21,https://createmy-qr.com/hu/biztonsagi-architektura,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Biztonsági architektúra
types.security QR-kód generátor - ingyenes és egyedi | CreateMy-QR
Biztonsági architektúra | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
66
37",3,true
21,https://createmy-qr.com/pl/google-forms-darmowy-generator-kodow-qr-online,"Generator kodów QR Formularze Google — bezpłatny i niestandardowy | CreateMy-QR
Formularze Google - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
67",2,true
21,https://createmy-qr.com/it/snapchat-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Snapchat - Gratuito e personalizzato | CreateMy-QR
Snapchat - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
62",2,true
21,https://createmy-qr.com/el/politiki-aporritoy,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Πολιτική Απορρήτου
types.privacy QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Πολιτική Απορρήτου | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
70
32",3,true
21,https://createmy-qr.com/de/nutzungsbedingungen,"Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | Nutzungsbedingungen
types.terms QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Nutzungsbedingungen | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
77
33",3,true
21,https://createmy-qr.com/it/testo-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Testo - Gratuito e personalizzato | CreateMy-QR
Testo - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
59",2,true
21,https://createmy-qr.com/uk/pidtrimuvani-movi,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Підтримувані мови
Генератор QR-коду types.languages – безкоштовний і користувацький | CreateMy-QR
Підтримувані мови | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
79
31",3,true
21,https://createmy-qr.com/it/architettura-di-sicurezza,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Architettura di sicurezza
Generatore di codici QR types.security - Gratuito e personalizzato | CreateMy-QR
Architettura di sicurezza | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"91
80
39",3,true
21,https://createmy-qr.com/es/terminos-de-servicio,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Términos de servicio
Generador de códigos QR types.terms: gratuito y personalizado | CreateMy-QR
Términos de servicio | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
75
34",3,true
21,https://createmy-qr.com/ar/sys-lkhswsy,"مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | سياسة الخصوصية
types.privacy QR Code Generator - مجاني ومخصص | CreateMy-QR
سياسة الخصوصية | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
59
28",3,true
21,https://createmy-qr.com/es/sobre-nosotros,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Sobre nosotros
Generador de códigos QR types.about: gratuito y personalizado | CreateMy-QR
Sobre nosotros | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
75
28",3,true
21,https://createmy-qr.com/uk/x-tvitter-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду X (Твіттер) – безкоштовний і користувацький | CreateMy-QR
X (Твіттер) - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
66",2,true
21,https://createmy-qr.com/fi/discord-ilmainen-qr-koodigeneraattori-netissa,"Erimielisyys QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Erimielisyys - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
66",2,true
21,https://createmy-qr.com/ro/,"CreateMy-QR | Toate QR și coduri de bare Instrumente într-un singur loc
CreateMy-QR | Toate QR și coduri de bare Instrumente într-un singur loc
home - Generator de Coduri QR Gratuit Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,1,,,"71
71
58",3,true
21,https://createmy-qr.com/it/posizione-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Posizione - Gratuito e personalizzato | CreateMy-QR
Posizione - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
63",2,true
21,https://createmy-qr.com/vi/google-review-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR Đánh giá của Google - Miễn phí & Tùy chỉnh | CreateMy-QR
Đánh giá của Google - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
65",2,true
21,https://createmy-qr.com/bn/niraapttaa-aarkittekcaar,"ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | নিরাপত্তা আর্কিটেকচার
types.security QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
নিরাপত্তা আর্কিটেকচার | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
68
35",3,true
21,https://createmy-qr.com/hu/hasznalati-esetek,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Használati esetek
types.usecases QR-kód generátor - ingyenes és egyedi | CreateMy-QR
Használati esetek | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
66
31",3,true
21,https://createmy-qr.com/el/shetika-me-emas,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Σχετικά με εμάς
types.about QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Σχετικά με εμάς | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
68
29",3,true
21,https://createmy-qr.com/bn/100-binaamuulye-muuly,"ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | 100% বিনামূল্যে মূল্য
types.pricing QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
100% বিনামূল্যে মূল্য | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
67
35",3,true
